ENSG00000290849.2	4	4	0
ENSG00000236698.1	0	0	0
ENSG00000296694.1	5	4	1
ENSG00000268869.9	0	0	0
ENSG00000279151.2	0	0	0
ENSG00000293526.1	0	0	0
ENSG00000282740.2	0	0	0
ENSG00000058453.17	329	171	158
ENSG00000290850.2	0	0	0
ENSG00000207389.1	0	0	0
ENSG00000227684.3	0	0	0
ENSG00000290851.2	0	0	0
ENSG00000186715.12	0	0	0
ENSG00000223643.6	0	0	0
ENSG00000230239.1	0	0	0
ENSG00000263811.1	0	0	0
ENSG00000302843.1	0	0	0
ENSG00000228549.5	0	0	0
ENSG00000277234.1	0	0	0
ENSG00000238142.5	73	97	85
ENSG00000235241.1	0	39	70
ENSG00000207005.1	12	7	5
ENSG00000272426.2	14	5	9
ENSG00000290122.2	119	47	72
ENSG00000117122.14	0	0	0
ENSG00000286898.2	0	0	0
ENSG00000226526.1	0	32	26
ENSG00000159363.19	659	366	325
ENSG00000288636.1	0	0	0
ENSG00000117118.12	1493	709	784
ENSG00000117115.13	265	139	126
ENSG00000204362.7	0	0	0
ENSG00000282843.1	0	0	0
ENSG00000142623.11	2	1	1
ENSG00000142619.4	9	5	4
ENSG00000266634.1	0	0	0
ENSG00000159339.13	2239	1131	1108
ENSG00000276747.1	27	12	15
ENSG00000227751.1	0	76	56
ENSG00000179051.14	631	375	388
ENSG00000308620.1	3	0	3
ENSG00000290096.2	1	1	0
ENSG00000307703.1	0	0	0
ENSG00000306620.1	0	0	0
ENSG00000074964.17	785	358	427
ENSG00000302710.1	1	1	0
ENSG00000236648.2	0	0	0
ENSG00000117148.8	0	0	0
ENSG00000296176.1	2	0	2
ENSG00000296161.1	0	0	0
ENSG00000284653.1	0	0	0
ENSG00000302372.1	0	0	0
ENSG00000261781.1	0	0	0
ENSG00000117154.12	4	1	3
ENSG00000280222.1	0	0	0
ENSG00000293810.1	0	0	0
ENSG00000230035.3	1	1	0
ENSG00000293766.1	0	0	0
ENSG00000225387.1	0	0	0
ENSG00000294535.1	0	0	0
ENSG00000179023.9	0	0	0
ENSG00000235282.3	0	0	0
ENSG00000225478.2	1	1	0
ENSG00000300147.1	0	0	0
ENSG00000009709.13	0	0	0
ENSG00000308985.1	0	0	0
ENSG00000179002.6	0	0	0
ENSG00000159423.17	49	28	21
ENSG00000265606.1	0	0	0
ENSG00000221662.1	4	3	1
ENSG00000310349.1	0	0	0
ENSG00000169991.11	54	32	25
ENSG00000295712.1	0	2	1
ENSG00000308389.1	1	1	0
ENSG00000307102.1	0	0	0
ENSG00000272084.1	11	6	5
ENSG00000127481.15	1281	650	631
ENSG00000230424.4	35	47	37
ENSG00000127463.16	442	255	236
ENSG00000309633.1	0	5	8
ENSG00000053372.5	121	73	61
ENSG00000286064.1	0	0	0
ENSG00000211454.16	8	4	4
